Open,Close,High,Low,Volume,Date
30.76028,31.0685,31.08391,30.76028,78.00,03/07/05
30.73717,30.72946,30.76799,30.72946,748.00,03/04/05
30.6447,30.6447,30.6447,30.59847,439.00,03/03/05
30.68323,30.82963,30.82963,30.62158,143.00,03/02/05
30.0822,30.62929,30.7834,30.0822,466.00,03/01/05
30.52912,30.56765,30.74487,30.32878,402.00,02/28/05
30.25943,30.24401,30.27484,30.18237,359.00,02/25/05
30.38271,30.32107,30.38271,30.21319,156.00,02/24/05
30.6447,30.48288,30.6447,30.39812,,02/23/05
30.69864,30.59076,30.74487,30.59076,52.00,02/22/05
30.82193,30.82193,30.89128,30.6447,65.00,02/21/05
30.42124,30.75258,30.75258,30.41354,117.00,02/18/05
30.48288,30.59076,30.59076,30.44436,58.00,02/17/05
30.62929,30.47518,30.66782,30.47518,729.00,02/16/05
30.61388,30.75258,30.75258,30.61388,,02/15/05
30.95292,30.59847,30.95292,30.59847,260.00,02/14/05
30.86045,30.90669,30.94521,30.74487,6,223.00,02/11/05
30.97604,30.7911,30.97604,30.91439,130.00,02/10/05
31.17638,31.02227,31.17638,31.02227,324.00,02/09/05
31.44607,31.16097,31.44607,31.16097,156.00,02/08/05
31.37672,31.44607,31.44607,31.27655,519.00,02/07/05
31.2072,31.01456,31.25343,30.97604,234.00,02/04/05
31.43836,31.2072,31.43836,30.96833,531.00,02/03/05
30.44436,30.23631,30.44436,30.23631,39.00,02/02/05
30.29025,30.48288,30.506,30.29025,649.00,02/01/05
30.00515,30.25943,30.40583,30.00515,65.00,01/31/05
29.95121,30.18237,30.18237,29.9435,151.00,01/28/05
29.9435,29.82792,29.99744,29.9435,,01/27/05
30.2209,30.12843,30.2209,29.82792,199.00,01/26/05
29.67381,30.04367,30.15155,29.67381,1,520.00,01/25/05
29.45035,29.7971,29.7971,29.45035,79.00,01/24/05
28.85703,28.82621,28.98802,28.82621,,01/21/05
29.1036,29.08049,29.1036,28.98032,97.00,01/20/05
29.28083,29.28854,29.38871,29.21148,422.00,01/19/05
29.02655,29.05737,29.25771,28.98032,597.00,01/18/05
28.8108,29.05737,29.06508,28.8108,,01/17/05
28.34076,28.6798,28.74915,28.34076,461.00,01/14/05
28.72604,28.8185,28.8185,28.51799,441.00,01/13/05
29.04196,28.92638,29.04196,28.77227,1,814.00,01/12/05
28.46405,28.18665,28.46405,28.05566,363.00,01/11/05
27.80908,28.20977,28.20977,27.76285,519.00,01/10/05
27.33905,27.74744,27.89384,27.33905,,01/07/05
27.15412,27.16953,27.36216,27.15412,130.00,01/06/05
27.25429,27.15412,27.25429,27.09247,908.00,01/05/05
27.19264,27.50086,27.60874,27.19264,195.00,01/04/05
27.00001,27.35446,27.35446,27.00001,149.00,01/03/05
27.03083,27.04624,27.04624,27.03083,298.00,12/30/04
27.22347,27.03083,27.2697,27.01542,683.00,12/29/04
27.16953,27.18494,27.2697,27.131,831.00,12/28/04
27.13871,27.23888,27.33134,27.05395,688.00,12/27/04
26.90754,27.08477,27.08477,26.90754,130.00,12/23/04
27.03083,26.89984,27.12329,26.89984,901.00,12/22/04
26.9923,26.86131,26.9923,26.86131,3,639.00,12/21/04
27.19264,27.2774,27.28511,27.04624,480.00,12/20/04
27.87843,27.75514,27.87843,27.75514,,12/17/04
28.06336,27.76285,28.06336,27.74744,2,660.00,12/16/04
28.12501,28.02484,28.12501,27.90155,39.00,12/15/04
28.256,28.13271,28.256,28.13271,,12/14/04
27.90155,28.16353,28.17895,27.90155,1,492.00,12/13/04
27.75514,27.78597,27.78597,27.64727,701.00,12/10/04
27.66268,27.65497,27.80908,27.43922,1,038.00,12/09/04
27.60103,27.75514,27.87073,27.57792,426.00,12/08/04
27.72432,28.04025,28.04025,27.72432,3,037.00,12/07/04
27.67809,27.82449,27.77056,27.64727,,12/06/04
27.98631,27.8322,28.14812,27.82449,206.00,12/03/04
27.91696,27.9786,28.00943,27.90155,78.00,12/02/04
27.36987,27.64727,27.78597,27.36987,703.00,12/01/04
27.73973,27.43922,27.90155,27.43922,260.00,11/30/04
27.49316,27.82449,28.07107,27.49316,818.00,11/29/04
27.6858,27.59333,27.70121,27.48545,487.00,11/26/04
27.43922,27.80908,27.82449,27.43922,649.00,11/25/04
27.20806,27.28511,27.53169,27.20806,649.00,11/24/04
27.38528,27.28511,27.5471,27.38528,519.00,11/23/04
27.50857,27.28511,27.50857,27.28511,967.00,11/22/04
28.06336,27.86302,28.2483,27.5548,121.00,11/19/04
28.4024,28.1173,28.46405,28.05566,850.00,11/18/04
27.90925,28.43323,28.52569,27.90925,2,855.00,11/17/04
27.33134,27.73973,28.06336,27.33134,,11/16/04
27.13871,27.26199,27.26199,27.131,78.00,11/15/04
27.33905,27.26199,27.33905,27.06936,431.00,11/12/04
27.03083,27.09247,27.03083,27.02312,,11/11/04
27.131,27.05395,27.14641,26.97689,,11/10/04
26.96919,27.23888,27.23888,26.96919,1,447.00,11/09/04
26.73032,26.86901,26.86901,26.73032,156.00,11/08/04
26.73802,26.64556,26.73802,26.64556,104.00,11/05/04
26.69179,26.46833,26.83049,26.2834,831.00,11/04/04
26.76884,26.83819,26.92295,26.76114,1,700.00,11/03/04
26.51456,26.80737,26.80737,26.51456,1,272.00,11/02/04
26.2911,26.69949,26.69949,26.2911,65.00,11/01/04
26.49145,26.50686,26.54538,26.43751,550.00,10/29/04
26.77655,26.77655,26.77655,26.5685,77.00,10/28/04
26.21405,26.4298,26.47603,26.16011,590.00,10/27/04
25.89042,25.85189,26.08305,25.85189,130.00,10/26/04
26.32963,26.10617,26.32963,25.89812,545.00,10/25/04
26.9846,26.79966,26.9846,26.59162,313.00,10/22/04
27.03083,26.93066,27.03083,26.80737,366.00,10/21/04
26.62244,26.8536,26.8536,26.62244,662.00,10/20/04
26.66867,26.82278,26.95377,26.66867,999.00,10/19/04
26.75343,26.62244,26.75343,26.45292,435.00,10/18/04
26.49915,26.80737,26.80737,26.49915,130.00,10/15/04
26.77655,26.61473,26.80737,26.39127,545.00,10/14/04
26.67638,27.08477,27.08477,26.66867,4,673.00,10/13/04
27.53939,27.48545,27.77056,27.45463,731.00,10/12/04
27.95549,27.96319,28.22518,27.82449,260.00,10/11/04
28.32535,28.3947,28.3947,28.32535,3,141.00,10/08/04
28.65669,28.50258,28.65669,28.34076,3,400.00,10/07/04
28.65669,28.36388,28.65669,28.07877,1,492.00,10/06/04
29.22689,28.78768,29.22689,28.64127,3,893.00,10/05/04
29.35788,29.48117,29.58905,29.35788,,10/04/04
29.15754,29.18066,29.18066,29.15754,,10/01/04
29.71234,29.35018,29.71234,29.35018,1,830.00,09/30/04
29.7971,29.81251,30.06679,29.7971,12,108.00,09/29/04
29.82792,29.67381,29.82792,29.67381,454.00,09/28/04
29.92038,29.75086,29.92038,29.85104,,09/27/04
29.99744,29.88956,29.99744,29.86645,32.00,09/24/04
30.48288,30.05138,30.48288,30.05138,716.00,09/23/04
31.07621,30.44436,31.07621,30.44436,,09/22/04
31.79282,31.93152,31.96234,31.79282,195.00,09/21/04
32.0548,31.83134,32.0548,31.81593,169.00,09/20/04
31.61559,31.97775,31.97775,31.61559,84.00,09/17/04
31.90069,31.71576,31.90069,31.71576,1,194.00,09/16/04
32.0548,31.9084,32.22432,31.95463,,09/15/04
32.09333,32.10104,32.12415,32.0471,,09/14/04
31.96234,32.17039,32.17039,31.96234,649.00,09/13/04
31.53854,31.84676,31.85446,31.53854,8.00,09/10/04
31.56165,31.44607,31.56165,31.52312,,09/09/04
31.97775,31.60018,31.97775,31.60018,,09/08/04
32.13186,31.90069,32.13186,31.90069,798.00,09/07/04
32.26285,31.98545,32.26285,31.98545,84.00,09/06/04
32.13186,32.10874,32.29367,31.83905,1,194.00,09/03/04
31.43836,32.23203,32.23203,31.40754,195.00,09/02/04
30.66011,31.45378,31.45378,30.66011,7,521.00,09/01/04
29.84333,29.5197,29.84333,29.61217,,08/31/04
30.13614,29.82792,30.13614,29.92809,26.00,08/30/04
30.18237,29.90497,30.18237,29.90497,,08/27/04
29.88186,30.13614,30.15155,29.88186,,08/26/04
29.68922,30.04367,30.04367,29.68922,13.00,08/25/04
29.381,29.43494,29.68922,29.381,1,817.00,08/24/04
29.30395,29.49658,29.54282,29.30395,32.00,08/23/04
29.03425,29.05737,29.05737,28.86473,,08/20/04
29.21919,28.98032,29.40412,29.05737,,08/19/04
29.14213,29.14213,29.14213,29.05737,78.00,08/18/04
29.11131,29.33477,29.33477,29.11131,4,412.00,08/17/04
28.73374,28.71062,28.79538,28.71062,175.00,08/16/04
28.64898,28.90326,28.90326,28.64898,,08/13/04
29.07278,28.88785,29.39641,28.88014,91.00,08/12/04
29.22689,28.89556,29.36559,28.89556,114.00,08/11/04
28.90326,28.99573,29.13443,28.89556,1,695.00,08/10/04
29.27312,29.05737,29.27312,28.90326,,08/09/04
29.63528,29.6661,29.88956,29.21148,305.00,08/06/04
30.17467,30.33648,30.35189,30.05908,195.00,08/05/04
29.90497,29.88186,29.91268,29.82792,286.00,08/04/04
30.23631,30.10532,30.23631,30.03597,65.00,08/03/04
30.13614,30.27484,30.27484,30.02056,260.00,08/02/04
30.31336,30.69093,30.69093,30.25943,79.00,07/30/04
30.04367,30.52141,30.3673,30.04367,,07/29/04
30.05138,29.75086,30.05138,29.75086,,07/28/04
29.32706,29.90497,29.90497,29.32706,,07/27/04
29.6661,29.68151,29.68151,29.21148,84.00,07/26/04
29.82792,29.70463,29.91268,29.70463,536.00,07/23/04
29.84333,29.67381,29.96662,29.75086,,07/22/04
30.40583,30.24401,30.40583,30.24401,130.00,07/21/04
29.87415,29.97432,30.21319,29.82021,1,242.00,07/20/04
29.99744,30.04367,30.06679,29.84333,218.00,07/19/04
30.11302,30.3596,30.39042,30.11302,130.00,07/16/04
30.14384,30.05908,30.52141,30.14384,,07/15/04
29.92038,30.05908,29.92038,29.92038,,07/14/04
30.31336,30.19778,30.31336,30.19778,162.00,07/13/04
30.2286,30.21319,30.52141,30.13614,1,168.00,07/12/04
30.11302,30.13614,30.44436,30.05908,130.00,07/09/04
29.85104,30.06679,30.06679,29.78939,461.00,07/08/04
29.45035,30.05908,30.05908,29.45035,,07/07/04
29.9435,29.74316,29.9435,29.74316,132.00,07/06/04
29.90497,30.11302,30.11302,29.90497,324.00,07/05/04
30.14384,30.07449,30.14384,30.07449,,07/02/04
30.75258,30.44436,30.82963,30.54453,153.00,07/01/04
30.95292,30.96833,31.0685,30.95292,77.00,06/30/04
31.13785,31.26884,31.26884,31.0608,39.00,06/29/04
30.71405,31.36902,31.45378,30.71405,99.00,06/28/04
31.09162,31.42295,31.42295,31.09162,49.00,06/25/04
31.10703,31.26114,31.26114,31.10703,34.00,06/24/04
30.7911,30.52141,30.7911,30.69093,3,218.00,06/23/04
30.75258,31.03768,31.03768,30.75258,1,609.00,06/22/04
31.07621,31.12244,31.15326,31.03768,2,466.00,06/21/04
30.59076,30.55223,30.66782,30.52912,67.00,06/18/04
30.60617,30.60617,30.86045,30.60617,363.00,06/17/04
30.62929,30.89898,30.89898,30.55994,96.00,06/16/04
30.3673,30.59847,30.51371,30.3673,260.00,06/15/04
30.62929,30.29025,30.62929,30.29025,389.00,06/14/04
30.83734,30.82193,30.91439,30.74487,363.00,06/11/04
30.11302,30.9221,30.9221,30.11302,39.00,06/10/04
30.17467,30.13614,30.54453,30.17467,5.00,06/09/04
31.05309,31.05309,31.05309,30.3673,97.00,06/08/04
31.09162,30.67552,31.17638,30.68323,,06/07/04
30.55223,30.90669,30.90669,30.55223,,06/04/04
30.63699,30.44436,30.69093,30.30566,192.00,06/03/04
30.59847,31.09932,31.11473,30.59847,19.00,06/02/04
30.83734,30.68323,30.83734,30.2286,130.00,06/01/04
30.67552,30.67552,30.67552,30.67552,,05/31/04
30.69093,31.04539,31.04539,30.69093,1,047.00,05/28/04
30.45977,30.52141,30.52141,30.2286,52.00,05/27/04
30.34419,30.43665,30.45206,30.34419,156.00,05/26/04
29.76628,29.96662,29.99744,29.76628,234.00,05/25/04
29.14984,29.44264,29.72004,29.14984,,05/24/04
29.31936,29.35788,29.45806,29.31936,,05/21/04
29.16525,29.16525,29.16525,29.16525,,05/20/04
29.1036,29.55052,29.55052,29.1036,,05/19/04
28.76456,28.88014,28.88014,28.64127,,05/18/04
28.60275,28.60275,28.61045,28.35617,39.00,05/17/04
29.06508,28.90326,29.21919,28.90326,1,298.00,05/14/04
29.18066,28.98032,29.18066,28.98032,906.00,05/13/04
29.3733,29.12672,29.3733,29.12672,6,424.00,05/12/04
28.94949,29.18836,29.25001,28.94949,43.00,05/11/04
29.11901,28.9572,29.14984,28.6798,389.00,05/10/04
29.6584,29.58134,29.72775,29.58134,200.00,05/07/04
29.95121,29.95121,29.95121,29.95121,104.00,05/06/04
29.98203,30.17467,30.17467,29.92038,,05/05/04
29.7971,30.19778,30.27484,29.7971,260.00,05/04/04
29.69693,29.82021,29.85874,29.69693,197.00,05/03/04
30.0822,29.78169,30.0822,29.61987,465.00,04/30/04
30.57535,30.3673,30.60617,30.43665,,04/29/04
31.05309,31.02227,31.10703,30.72175,130.00,04/28/04
30.77569,31.14556,31.14556,30.77569,732.00,04/27/04
30.42895,30.59847,30.70634,30.42895,1,255.00,04/26/04
30.30566,30.70634,30.70634,30.30566,688.00,04/23/04
29.89727,29.90497,29.90497,29.84333,311.00,04/22/04
29.61217,29.9358,30.15925,29.61217,1,343.00,04/21/04
30.3596,29.90497,30.55994,29.9358,208.00,04/20/04
30.11302,29.90497,30.21319,29.7971,337.00,04/19/04
29.8048,30.3596,30.3596,29.8048,454.00,04/16/04
29.9435,29.70463,30.16696,29.70463,221.00,04/15/04
29.98203,30.00515,30.00515,29.95891,101.00,04/14/04
30.29025,30.13614,30.29025,30.12073,19.00,04/13/04
29.8048,30.19778,30.19778,29.8048,1,291.00,04/08/04
30.90669,30.82963,31.15326,30.82193,199.00,04/07/04
31.29967,31.13015,31.29967,31.00686,1,136.00,04/06/04
31.26114,31.43836,31.52312,31.25343,234.00,04/05/04
31.40754,31.2072,31.58477,31.02227,65.00,04/02/04
31.01456,31.59247,31.59247,31.01456,231.00,04/01/04
31.07621,31.16867,31.16867,30.90669,104.00,03/31/04
31.23802,30.79881,31.27655,30.72946,506.00,03/30/04
30.91439,31.10703,31.21491,30.86816,162.00,03/29/04
31.11473,31.15326,31.23802,30.82963,78.00,03/26/04
30.59847,30.90669,30.99915,30.59847,260.00,03/25/04
30.71405,30.43665,30.90669,30.3596,188.00,03/24/04
31.0608,30.85275,31.12244,30.61388,702.00,03/23/04
31.16097,30.89898,31.16097,30.89898,226.00,03/22/04
31.74658,31.43066,31.74658,31.42295,334.00,03/19/04
32.10104,31.84676,32.10104,31.51542,720.00,03/18/04
31.83905,32.03939,32.20891,31.83905,435.00,03/17/04
31.09932,31.46148,31.46148,31.00686,474.00,03/16/04
31.56165,31.93922,31.93922,31.05309,1,376.00,03/15/04
31.33049,31.74658,31.79282,31.33049,148.00,03/12/04
32.52484,32.10874,32.52484,31.59247,2,378.00,03/11/04
32.93323,33.01028,33.01028,32.93323,260.00,03/10/04
33.41867,33.40326,33.41867,33.40326,78.00,03/09/04
33.55737,33.50343,33.63443,33.50343,1,116.00,03/08/04
33.05652,33.27227,33.64213,33.05652,779.00,03/05/04
33.78854,33.16439,33.78854,33.16439,1,019.00,03/04/04
33.40326,33.34932,33.40326,33.18751,65.00,03/03/04
33.64984,33.44179,33.64984,33.00258,383.00,03/02/04
33.70378,33.41097,33.70378,33.41097,45.00,03/01/04
33.94265,33.51884,34.26628,33.34932,1,794.00,02/27/04
33.63443,33.82706,33.86559,33.5959,7,884.00,02/26/04
32.85617,33.68066,33.71148,32.80994,600.00,02/25/04
32.887,32.82535,33.12587,32.4709,4,399.00,02/24/04
33.1721,33.24915,33.27997,32.90241,205.00,02/23/04
33.69607,33.24915,33.69607,33.05652,3,115.00,02/20/04
33.1798,33.881,33.881,33.1798,162.00,02/19/04
31.75429,32.90241,32.90241,31.75429,78.00,02/18/04
31.40754,31.78511,31.78511,31.40754,260.00,02/17/04
31.2072,31.24573,31.28425,31.2072,131.00,02/16/04
31.53854,31.84676,31.84676,31.53854,19.00,02/13/04
31.40754,31.74658,31.74658,31.40754,589.00,02/12/04
31.33819,31.33049,31.39213,31.33049,65.00,02/11/04
31.10703,31.38443,31.38443,31.10703,493.00,02/10/04
31.37672,31.36131,31.43836,31.01456,291.00,02/09/04
31.11473,31.28425,31.40754,30.97604,74.00,02/06/04
30.93751,31.15326,31.22261,30.93751,454.00,02/05/04
31.09162,30.89898,31.51542,30.89898,2,505.00,02/04/04
30.87586,31.39213,31.39213,30.87586,623.00,02/03/04
30.97604,31.05309,31.10703,30.74487,1,476.00,02/02/04
31.09932,30.82193,31.13777,30.70634,1,812.00,01/30/04
31.04539,30.97604,31.07621,30.97604,,01/29/04
31.10703,31.45378,31.51542,31.10703,545.00,01/28/04
31.66953,31.28425,31.66953,31.28425,,01/27/04
31.93152,31.50001,31.93152,31.36131,4,485.00,01/26/04
32.92545,32.44008,32.92545,32.44008,,01/23/04
32.28597,32.94864,32.94864,32.28597,548.00,01/22/04
31.90069,32.35532,32.35532,31.90069,32.00,01/21/04
31.97775,32.37073,32.37073,31.74658,311.00,01/20/04
32.58648,32.07021,32.58648,32.07021,1,350.00,01/19/04
31.89299,32.51713,32.57878,31.89299,1,008.00,01/16/04
31.70806,32.14727,32.1858,31.66953,4,049.00,01/15/04
31.65412,31.81593,31.81593,31.46919,298.00,01/14/04
32.13186,32.14727,32.46319,32.13186,130.00,01/13/04
32.1549,31.99316,32.1549,31.52305,1,343.00,01/12/04
33.04881,32.14727,33.04881,31.97775,1,047.00,01/09/04
33.14128,33.33391,33.49573,33.14128,1,428.00,01/08/04
33.1721,33.15669,33.1721,32.7483,39.00,01/07/04
33.13357,33.1721,33.1721,33.13357,62.00,01/06/04
33.54196,33.14898,33.75001,33.05652,1,441.00,01/05/04
33.33391,33.64213,33.71919,33.33391,292.00,01/02/04
32.90241,33.0411,33.05652,32.90241,311.00,12/30/03
32.56336,32.63271,32.72518,32.56336,1,097.00,12/29/03
32.69436,32.13956,32.69436,32.13956,,12/23/03
32.4786,32.67124,32.81765,32.4786,574.00,12/22/03
33.09504,32.77912,33.09504,32.71747,880.00,12/19/03
33.14898,33.25686,33.29539,33.00258,103.00,12/18/03
32.7483,32.99487,33.09504,32.71747,4,970.00,12/17/03
32.51713,32.93323,32.95634,32.51713,139.00,12/16/03
33.28768,32.95634,33.28768,32.887,65.00,12/15/03
33.39556,33.24145,33.39556,32.71747,130.00,12/12/03
32.91782,33.27227,33.27227,32.91782,154.00,12/11/03
32.94864,32.96405,32.97946,32.70206,191.00,12/10/03
33.22604,33.29539,33.37244,32.97946,301.00,12/09/03
33.3185,33.08734,33.3185,32.97946,86.00,12/08/03
33.84247,33.39556,33.84247,33.39556,278.00,12/05/03
34.0197,33.81165,34.06593,33.81165,65.00,12/04/03
34.11987,34.05052,34.11987,34.0197,156.00,12/03/03
34.77484,34.54367,34.82107,34.24316,728.00,12/02/03
34.8596,34.95977,34.95977,34.73631,,12/01/03
34.71319,34.61302,34.71319,34.32792,36.00,11/28/03
34.77484,34.5822,34.82878,34.5822,,11/27/03
34.84419,34.92895,35.06765,34.84419,,11/26/03
34.99051,34.84419,35.07535,34.84419,195.00,11/25/03
34.12758,34.79025,34.79025,34.12758,733.00,11/24/03
33.82706,33.78854,33.89641,33.72689,283.00,11/21/03
34.35874,33.84247,34.35874,33.81936,39.00,11/20/03
33.96576,34.45121,34.45121,33.96576,143.00,11/19/03
34.55908,34.39727,34.68237,34.39727,42.00,11/18/03
34.75943,34.75943,34.79788,34.75943,10.00,11/17/03
34.74402,35.09076,35.16782,34.74402,,11/14/03
34.90583,34.75172,35.31422,34.75172,1,557.00,11/13/03
35.08306,34.90583,35.19864,34.82878,3,108.00,11/12/03
35.08306,35.29111,35.29111,35.08306,1,193.00,11/11/03
35.20635,35.44521,35.57621,35.20635,298.00,11/10/03
35.48374,35.36816,35.61474,35.36816,,11/07/03
35.35275,35.86131,35.86131,35.02912,130.00,11/06/03
35.26799,35.5608,35.5608,35.26799,241.00,11/05/03
35.35275,35.56843,35.67638,35.35275,1,107.00,11/04/03
34.77484,35.29881,35.29881,34.77484,620.00,11/03/03
34.94436,34.85189,34.94436,34.75172,718.00,10/31/03
34.72861,34.82107,34.88271,34.72861,1,006.00,10/30/03
34.68237,34.67467,34.68237,34.67467,228.00,10/29/03
34.38186,34.2971,34.38186,34.2971,145.00,10/28/03
33.95035,33.95035,33.95035,33.95035,1,119.00,10/27/03
33.84247,33.51884,33.91953,33.51884,738.00,10/24/03
33.67295,33.67295,33.67295,33.67295,,10/23/03
34.45891,34.55908,34.55908,34.45891,47.00,10/22/03
34.92124,35.01371,35.01371,34.92124,69.00,10/21/03
34.61302,34.92124,34.92124,34.61302,52.00,10/20/03
34.75172,34.75172,34.75172,34.75172,241.00,10/17/03
34.59761,34.59761,34.59761,34.59761,130.00,10/16/03
34.79025,34.81337,34.92124,34.60532,426.00,10/15/03
34.88271,34.88271,34.88271,34.88271,1,280.00,10/14/03
34.32021,34.82878,34.82878,34.32021,1,159.00,10/13/03
34.58991,34.75172,35.10617,34.58991,615.00,10/10/03
33.82706,33.82706,33.82706,33.82706,,10/09/03
33.92724,33.92724,33.92724,33.92724,428.00,10/08/03
34.97518,34.24316,34.97518,34.24316,1,055.00,10/07/03
34.89813,34.89813,34.89813,34.89813,1,233.00,10/06/03
33.99658,34.77484,34.77484,33.99658,53.00,10/03/03
33.78854,34.04282,34.21234,33.78854,759.00,10/02/03
33.16439,32.84076,33.16439,32.84076,195.00,10/01/03
33.76542,33.0411,33.76542,33.0411,45.00,09/30/03
33.90412,33.91182,33.91182,33.90412,468.00,09/29/03
33.76542,33.51884,33.76542,33.51884,389.00,09/26/03
33.69607,33.69607,33.69607,33.69607,,09/25/03
34.25087,34.25087,34.25087,34.25087,,09/24/03
34.22775,33.92724,34.22775,33.92724,14.00,09/23/03
34.88271,34.88271,34.88271,34.88271,433.00,09/22/03
35.76114,35.36816,35.85361,35.36816,256.00,09/19/03
35.32963,35.35275,35.35275,35.32963,195.00,09/18/03
35.49145,35.49145,35.49145,35.49145,,09/17/03
34.59761,34.59761,34.59761,34.59761,,09/16/03
34.41268,34.46662,34.46662,34.41268,301.00,09/15/03
34.07364,34.42039,34.42039,34.07364,26.00,09/12/03
33.64213,33.84247,33.84247,33.64213,260.00,09/11/03
34.08905,33.76542,34.08905,33.76542,30.00,09/10/03
34.64384,34.05823,34.64384,34.05823,195.00,09/09/03
34.46662,34.48203,34.58991,34.46662,1,312.00,09/08/03
34.76713,34.76713,34.76713,34.76713,,09/05/03
34.52826,34.68237,34.68237,34.52826,260.00,09/04/03
34.67467,34.70549,34.70549,34.67467,52.00,09/03/03
34.92124,34.92124,34.92124,34.92124,649.00,09/02/03
35.20635,35.37587,35.37587,35.20635,195.00,09/01/03
35.17552,35.52998,35.52998,35.17552,221.00,08/29/03
34.03511,35.006,35.006,34.03511,143.00,08/28/03
32.86388,33.02569,33.02569,32.86388,324.00,08/27/03
33.21063,33.49573,33.49573,33.21063,143.00,08/26/03
32.97946,32.97946,32.97946,32.97946,,08/25/03
32.54795,32.94093,32.94093,32.54795,1,046.00,08/22/03
32.59419,32.48631,32.59419,32.48631,26.00,08/21/03
32.41696,32.59419,32.59419,32.41696,19.00,08/20/03
32.44008,32.67895,32.67895,32.44008,32.00,08/19/03
32.44008,32.44008,32.44008,32.44008,999.00,08/18/03
32.29367,32.20891,32.44008,32.20891,986.00,08/15/03
31.70806,31.63871,31.70806,31.63871,195.00,08/14/03
31.78511,31.78511,31.78511,31.78511,,08/13/03
31.86217,32.16268,32.16268,31.86217,266.00,08/12/03
31.76199,31.78511,31.9161,31.76199,201.00,08/11/03
31.29196,32.10874,32.10874,31.29196,156.00,08/08/03
31.15326,31.15326,31.15326,31.15326,,08/07/03
30.82193,30.9298,30.9298,30.82193,384.00,08/06/03
30.86045,30.86045,30.86045,30.86045,,08/05/03
30.82193,30.82193,30.82193,30.82193,62.00,08/04/03
31.53854,30.66782,31.56165,30.66782,1,407.00,08/01/03
31.76199,31.36131,31.76199,31.36131,389.00,07/31/03
31.36131,31.36131,31.36131,31.36131,,07/30/03
31.68494,31.97004,31.97004,31.68494,324.00,07/29/03
31.97004,31.97004,31.97004,31.97004,,07/28/03
32.14727,32.14727,32.14727,32.14727,779.00,07/25/03
31.4923,32.40155,32.40155,31.4923,389.00,07/24/03
31.98545,31.56936,31.98545,31.56936,585.00,07/23/03
32.02398,32.02398,32.02398,32.02398,,07/22/03
32.51713,32.6173,32.6173,32.51713,213.00,07/21/03
32.49402,32.49402,32.49402,32.49402,,07/18/03
32.48631,32.48631,32.48631,32.48631,,07/17/03
32.86388,32.86388,32.86388,32.86388,,07/16/03
32.55566,32.756,32.79453,32.55566,649.00,07/15/03
32.59419,32.55566,32.59419,32.55566,65.00,07/14/03
32.32449,32.70206,32.70206,32.32449,260.00,07/11/03
32.44008,32.31679,32.44008,32.31679,45.00,07/10/03
32.84847,32.55566,33.0411,32.55566,2,492.00,07/09/03
32.72518,33.0411,33.0411,32.72518,1,103.00,07/08/03
32.51713,32.82535,32.82535,32.32449,2,258.00,07/07/03
32.86388,32.34761,32.86388,32.34761,130.00,07/04/03
32.97946,32.79453,32.97946,32.77912,545.00,07/03/03
32.52484,33.00258,33.00258,32.52484,3,309.00,07/02/03
32.82535,32.31679,32.887,32.31679,616.00,07/01/03
32.51713,33.28768,33.28768,32.51713,195.00,06/30/03
33.01799,32.97176,33.01799,32.92552,331.00,06/27/03
31.9084,31.9084,31.9084,31.9084,,06/26/03
32.25515,31.7697,32.25515,31.7697,65.00,06/25/03
32.60189,32.23203,32.60189,31.97004,1,181.00,06/24/03
32.97946,32.97946,32.97946,32.97946,,06/23/03
32.24744,32.24744,32.24744,32.24744,,06/20/03
33.13357,33.13357,33.13357,33.13357,,06/19/03
33.5959,33.58049,33.91953,33.24915,1,428.00,06/18/03
32.55566,33.1798,33.1798,32.55566,91.00,06/17/03
31.631,31.70806,31.70806,31.631,45.00,06/16/03
32.6096,32.6096,32.6096,32.6096,,06/13/03
32.13186,32.51713,32.51713,32.07792,1,470.00,06/12/03
29.5197,30.28254,30.28254,29.5197,519.00,06/10/03
29.41182,29.41182,29.41182,29.41182,779.00,06/09/03
29.35788,29.97432,29.97432,29.35788,2,785.00,06/06/03
29.64299,29.51199,29.82021,29.2423,1,229.00,06/05/03
29.0959,29.54282,29.54282,29.0959,766.00,06/04/03
29.39641,29.39641,29.39641,29.39641,,06/03/03
29.55052,29.55052,29.55052,29.55052,,06/02/03
28.74145,28.92638,28.92638,28.74145,195.00,05/30/03
29.08819,29.08819,29.08819,29.08819,260.00,05/29/03
28.89556,28.89556,28.89556,28.89556,,05/28/03
28.43323,28.31764,28.43323,27.87843,195.00,05/27/03
28.77997,28.77997,28.77997,28.77997,,05/26/03
29.39641,29.39641,29.39641,29.39641,,05/23/03
29.05737,29.05737,29.05737,29.05737,,05/22/03
29.12672,28.83391,29.12672,28.83391,13.00,05/21/03
28.66439,28.35617,28.66439,28.35617,27.00,05/20/03
29.41182,29.32706,29.41182,29.32706,118.00,05/19/03
29.6661,29.6661,29.6661,29.6661,65.00,05/16/03
29.12672,29.60446,29.60446,29.12672,235.00,05/15/03
29.6661,29.6661,29.6661,29.6661,,05/14/03
29.6661,29.6661,29.6661,29.6661,,05/13/03
30.24401,29.45806,30.24401,29.42723,3,154.00,05/12/03
29.58905,29.58905,29.58905,29.58905,260.00,05/09/03
30.74487,29.9358,30.74487,29.89727,128.00,05/08/03
31.09162,31.09162,31.09162,31.09162,519.00,05/07/03
